ArmModuleId: 	0 	Time: 	2571048 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	517733060 	time_after_control_loop: 	517801971 	T_diff: 	68911 	AngleAxisMust1: 	184.32 	AngleAxisMust0: 	195.21 	AngleWheelMust1: 	191.588 	AngleWheelMust0: 	177.052 	AngleAxisIs1: 	184.32 	AngleAxisIs0: 	195.21 	AngleWheelIs1: 	177.052 	AngleWheelIs0: 	191.588 	PositionError1: 	0.000335693 	PositionError0: 	-0.00135803 	CurrentMust0: 	0 	CurrentIs0: 	-3 	CurrentMust1: 	0 	CurrentIs1: 	-18 	
ArmModuleId: 	0 	Time: 	11140786 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	526302796 	time_after_control_loop: 	526330694 	T_diff: 	27898 	AngleAxisMust1: 	151.537 	AngleAxisMust0: 	155.855 	AngleWheelMust1: 	139.999 	AngleWheelMust0: 	163.074 	AngleAxisIs1: 	153.45 	AngleAxisIs0: 	171 	AngleWheelIs1: 	157.75 	AngleWheelIs0: 	149.15 	PositionError1: 	5.32454 	PositionError0: 	-9.14766 	CurrentMust0: 	-1098 	CurrentIs0: 	-1105 	CurrentMust1: 	-692 	CurrentIs1: 	-695 	
ArmModuleId: 	1 	Time: 	11194872 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	526356914 	time_after_control_loop: 	526387759 	T_diff: 	30845 	AngleAxisMust1: 	153.464 	AngleAxisMust0: 	146.506 	AngleWheelMust1: 	137.459 	AngleWheelMust0: 	169.469 	AngleAxisIs1: 	167.31 	AngleAxisIs0: 	129.33 	AngleWheelIs1: 	191.522 	AngleWheelIs0: 	143.098 	PositionError1: 	-22.0521 	PositionError0: 	-5.63692 	CurrentMust0: 	-394 	CurrentIs0: 	-401 	CurrentMust1: 	1543 	CurrentIs1: 	1546 	
ArmModuleId: 	0 	Time: 	11280355 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	526442365 	time_after_control_loop: 	526474149 	T_diff: 	31784 	AngleAxisMust1: 	150.849 	AngleAxisMust0: 	155.028 	AngleWheelMust1: 	138.916 	AngleWheelMust0: 	162.781 	AngleAxisIs1: 	153.54 	AngleAxisIs0: 	170.91 	AngleWheelIs1: 	157.883 	AngleWheelIs0: 	149.197 	PositionError1: 	4.89799 	PositionError0: 	-10.278 	CurrentMust0: 	-1233 	CurrentIs0: 	-1257 	CurrentMust1: 	-636 	CurrentIs1: 	-643 	
ArmModuleId: 	1 	Time: 	11338443 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	526500465 	time_after_control_loop: 	526527487 	T_diff: 	27022 	AngleAxisMust1: 	152.714 	AngleAxisMust0: 	145.978 	AngleWheelMust1: 	136.457 	AngleWheelMust0: 	168.971 	AngleAxisIs1: 	166.95 	AngleAxisIs0: 	128.88 	AngleWheelIs1: 	191.377 	AngleWheelIs0: 	142.523 	PositionError1: 	-22.4051 	PositionError0: 	-6.0641 	CurrentMust0: 	-424 	CurrentIs0: 	-371 	CurrentMust1: 	1568 	CurrentIs1: 	1579 	
ArmModuleId: 	0 	Time: 	11419964 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	526581977 	time_after_control_loop: 	526613037 	T_diff: 	31060 	AngleAxisMust1: 	150.162 	AngleAxisMust0: 	154.204 	AngleWheelMust1: 	137.836 	AngleWheelMust0: 	162.488 	AngleAxisIs1: 	153.45 	AngleAxisIs0: 	170.91 	AngleWheelIs1: 	157.793 	AngleWheelIs0: 	149.107 	PositionError1: 	4.6954 	PositionError0: 	-11.2678 	CurrentMust0: 	-1352 	CurrentIs0: 	-1360 	CurrentMust1: 	-610 	CurrentIs1: 	-614 	
ArmModuleId: 	1 	Time: 	11477733 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	526639776 	time_after_control_loop: 	526670525 	T_diff: 	30749 	AngleAxisMust1: 	151.966 	AngleAxisMust0: 	145.452 	AngleWheelMust1: 	135.458 	AngleWheelMust0: 	168.474 	AngleAxisIs1: 	166.32 	AngleAxisIs0: 	127.35 	AngleWheelIs1: 	191.478 	AngleWheelIs0: 	141.162 	PositionError1: 	-23.0025 	PositionError0: 	-5.70181 	CurrentMust0: 	-399 	CurrentIs0: 	-403 	CurrentMust1: 	1610 	CurrentIs1: 	1606 	
ArmModuleId: 	0 	Time: 	11561263 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	526723292 	time_after_control_loop: 	526749964 	T_diff: 	26672 	AngleAxisMust1: 	149.467 	AngleAxisMust0: 	153.369 	AngleWheelMust1: 	136.742 	AngleWheelMust0: 	162.192 	AngleAxisIs1: 	153.36 	AngleAxisIs0: 	171.09 	AngleWheelIs1: 	157.617 	AngleWheelIs0: 	149.103 	PositionError1: 	4.57483 	PositionError0: 	-12.3586 	CurrentMust0: 	-1483 	CurrentIs0: 	-1478 	CurrentMust1: 	-594 	CurrentIs1: 	-584 	
ArmModuleId: 	1 	Time: 	11620137 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	526782170 	time_after_control_loop: 	526809029 	T_diff: 	26859 	AngleAxisMust1: 	151.208 	AngleAxisMust0: 	144.919 	AngleWheelMust1: 	134.445 	AngleWheelMust0: 	167.971 	AngleAxisIs1: 	164.97 	AngleAxisIs0: 	124.65 	AngleWheelIs1: 	191.418 	AngleWheelIs0: 	138.522 	PositionError1: 	-23.4458 	PositionError0: 	-4.0744 	CurrentMust0: 	-284 	CurrentIs0: 	-122 	CurrentMust1: 	1641 	CurrentIs1: 	1639 	
ArmModuleId: 	0 	Time: 	11705217 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	526867545 	time_after_control_loop: 	526898913 	T_diff: 	31368 	AngleAxisMust1: 	148.798 	AngleAxisMust0: 	152.567 	AngleWheelMust1: 	135.69 	AngleWheelMust0: 	161.907 	AngleAxisIs1: 	153.27 	AngleAxisIs0: 	171 	AngleWheelIs1: 	157.57 	AngleWheelIs0: 	148.97 	PositionError1: 	4.33672 	PositionError0: 	-13.2777 	CurrentMust0: 	-1593 	CurrentIs0: 	-1574 	CurrentMust1: 	-563 	CurrentIs1: 	-577 	
ArmModuleId: 	1 	Time: 	11763364 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	526925447 	time_after_control_loop: 	526956353 	T_diff: 	30906 	AngleAxisMust1: 	150.48 	AngleAxisMust0: 	144.407 	AngleWheelMust1: 	133.472 	AngleWheelMust0: 	167.488 	AngleAxisIs1: 	164.07 	AngleAxisIs0: 	122.76 	AngleWheelIs1: 	191.421 	AngleWheelIs0: 	136.719 	PositionError1: 	-23.9324 	PositionError0: 	-3.24451 	CurrentMust0: 	-226 	CurrentIs0: 	-234 	CurrentMust1: 	1675 	CurrentIs1: 	1679 	
ArmModuleId: 	0 	Time: 	11848578 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	527010593 	time_after_control_loop: 	527041883 	T_diff: 	31290 	AngleAxisMust1: 	148.09 	AngleAxisMust0: 	151.717 	AngleWheelMust1: 	134.576 	AngleWheelMust0: 	161.605 	AngleAxisIs1: 	153.36 	AngleAxisIs0: 	170.91 	AngleWheelIs1: 	157.703 	AngleWheelIs0: 	149.017 	PositionError1: 	3.90207 	PositionError0: 	-14.4381 	CurrentMust0: 	-1732 	CurrentIs0: 	-1732 	CurrentMust1: 	-507 	CurrentIs1: 	-511 	
ArmModuleId: 	1 	Time: 	11905892 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	527067928 	time_after_control_loop: 	527094592 	T_diff: 	26664 	AngleAxisMust1: 	149.709 	AngleAxisMust0: 	143.864 	AngleWheelMust1: 	132.442 	AngleWheelMust0: 	166.976 	AngleAxisIs1: 	163.71 	AngleAxisIs0: 	122.4 	AngleWheelIs1: 	191.233 	AngleWheelIs0: 	136.187 	PositionError1: 	-24.2562 	PositionError0: 	-3.74251 	CurrentMust0: 	-262 	CurrentIs0: 	-259 	CurrentMust1: 	1698 	CurrentIs1: 	1686 	
ArmModuleId: 	0 	Time: 	11991497 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	527153507 	time_after_control_loop: 	527184819 	T_diff: 	31312 	AngleAxisMust1: 	147.435 	AngleAxisMust0: 	150.93 	AngleWheelMust1: 	133.545 	AngleWheelMust0: 	161.325 	AngleAxisIs1: 	153 	AngleAxisIs0: 	170.55 	AngleWheelIs1: 	157.516 	AngleWheelIs0: 	148.484 	PositionError1: 	3.81047 	PositionError0: 	-14.9377 	CurrentMust0: 	-1792 	CurrentIs0: 	-1803 	CurrentMust1: 	-495 	CurrentIs1: 	-488 	
ArmModuleId: 	1 	Time: 	12050307 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	527212338 	time_after_control_loop: 	527239373 	T_diff: 	27035 	AngleAxisMust1: 	148.995 	AngleAxisMust0: 	143.362 	AngleWheelMust1: 	131.488 	AngleWheelMust0: 	166.502 	AngleAxisIs1: 	163.71 	AngleAxisIs0: 	122.58 	AngleWheelIs1: 	191.147 	AngleWheelIs0: 	136.273 	PositionError1: 	-24.6444 	PositionError0: 	-4.78285 	CurrentMust0: 	-335 	CurrentIs0: 	-326 	CurrentMust1: 	1725 	CurrentIs1: 	1746 	
ArmModuleId: 	0 	Time: 	12131190 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	527293199 	time_after_control_loop: 	527325169 	T_diff: 	31970 	AngleAxisMust1: 	146.758 	AngleAxisMust0: 	150.117 	AngleWheelMust1: 	132.479 	AngleWheelMust0: 	161.037 	AngleAxisIs1: 	150.75 	AngleAxisIs0: 	167.67 	AngleWheelIs1: 	156.642 	AngleWheelIs0: 	144.858 	PositionError1: 	4.39561 	PositionError0: 	-12.3773 	CurrentMust0: 	-1484 	CurrentIs0: 	-1235 	CurrentMust1: 	-571 	CurrentIs1: 	-587 	
ArmModuleId: 	1 	Time: 	12194572 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	527356599 	time_after_control_loop: 	527384121 	T_diff: 	27522 	AngleAxisMust1: 	148.257 	AngleAxisMust0: 	142.843 	AngleWheelMust1: 	130.502 	AngleWheelMust0: 	166.012 	AngleAxisIs1: 	163.71 	AngleAxisIs0: 	122.31 	AngleWheelIs1: 	191.276 	AngleWheelIs0: 	136.144 	PositionError1: 	-25.2632 	PositionError0: 	-5.63969 	CurrentMust0: 	-394 	CurrentIs0: 	-78 	CurrentMust1: 	1768 	CurrentIs1: 	1760 	
ArmModuleId: 	0 	Time: 	12281172 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	527443181 	time_after_control_loop: 	527471767 	T_diff: 	28586 	AngleAxisMust1: 	146.068 	AngleAxisMust0: 	149.29 	AngleWheelMust1: 	131.394 	AngleWheelMust0: 	160.743 	AngleAxisIs1: 	146.16 	AngleAxisIs0: 	161.64 	AngleWheelIs1: 	154.933 	AngleWheelIs0: 	137.387 	PositionError1: 	5.81032 	PositionError0: 	-5.99078 	CurrentMust0: 	-716 	CurrentIs0: 	-123 	CurrentMust1: 	-755 	CurrentIs1: 	-929 	
ArmModuleId: 	1 	Time: 	12336147 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	527498198 	time_after_control_loop: 	527530077 	T_diff: 	31879 	AngleAxisMust1: 	147.506 	AngleAxisMust0: 	142.315 	AngleWheelMust1: 	129.499 	AngleWheelMust0: 	165.513 	AngleAxisIs1: 	163.8 	AngleAxisIs0: 	122.58 	AngleWheelIs1: 	191.237 	AngleWheelIs0: 	136.363 	PositionError1: 	-25.7228 	PositionError0: 	-6.86203 	CurrentMust0: 	-480 	CurrentIs0: 	-483 	CurrentMust1: 	1800 	CurrentIs1: 	1793 	
ArmModuleId: 	0 	Time: 	12429842 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	527591853 	time_after_control_loop: 	527623041 	T_diff: 	31188 	AngleAxisMust1: 	145.407 	AngleAxisMust0: 	148.495 	AngleWheelMust1: 	130.353 	AngleWheelMust0: 	160.461 	AngleAxisIs1: 	141.66 	AngleAxisIs0: 	157.32 	AngleWheelIs1: 	152.497 	AngleWheelIs0: 	130.823 	PositionError1: 	7.96387 	PositionError0: 	-0.468048 	CurrentMust0: 	-54 	CurrentIs0: 	-256 	CurrentMust1: 	-1036 	CurrentIs1: 	-965 	
ArmModuleId: 	1 	Time: 	12487914 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	527649998 	time_after_control_loop: 	527680248 	T_diff: 	30250 	AngleAxisMust1: 	146.785 	AngleAxisMust0: 	141.807 	AngleWheelMust1: 	128.535 	AngleWheelMust0: 	165.035 	AngleAxisIs1: 	163.26 	AngleAxisIs0: 	121.32 	AngleWheelIs1: 	191.299 	AngleWheelIs0: 	135.221 	PositionError1: 	-26.2635 	PositionError0: 	-6.68355 	CurrentMust0: 	-467 	CurrentIs0: 	-548 	CurrentMust1: 	1838 	CurrentIs1: 	1853 	
ArmModuleId: 	0 	Time: 	12572448 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	527734456 	time_after_control_loop: 	527761435 	T_diff: 	26979 	AngleAxisMust1: 	144.749 	AngleAxisMust0: 	147.706 	AngleWheelMust1: 	129.318 	AngleWheelMust0: 	160.18 	AngleAxisIs1: 	140.31 	AngleAxisIs0: 	156.87 	AngleWheelIs1: 	151.362 	AngleWheelIs0: 	129.258 	PositionError1: 	8.8187 	PositionError0: 	0.0628204 	CurrentMust0: 	7 	CurrentIs0: 	-5 	CurrentMust1: 	-1146 	CurrentIs1: 	-1126 	
ArmModuleId: 	1 	Time: 	12625764 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	527787800 	time_after_control_loop: 	527816440 	T_diff: 	28640 	AngleAxisMust1: 	146.069 	AngleAxisMust0: 	141.304 	AngleWheelMust1: 	127.579 	AngleWheelMust0: 	164.559 	AngleAxisIs1: 	161.91 	AngleAxisIs0: 	118.44 	AngleWheelIs1: 	191.325 	AngleWheelIs0: 	132.495 	PositionError1: 	-26.765 	PositionError0: 	-4.91393 	CurrentMust0: 	-343 	CurrentIs0: 	-173 	CurrentMust1: 	1873 	CurrentIs1: 	1861 	
ArmModuleId: 	0 	Time: 	12708024 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	527870034 	time_after_control_loop: 	527897249 	T_diff: 	27215 	AngleAxisMust1: 	144.146 	AngleAxisMust0: 	146.982 	AngleWheelMust1: 	128.369 	AngleWheelMust0: 	159.923 	AngleAxisIs1: 	140.31 	AngleAxisIs0: 	156.96 	AngleWheelIs1: 	151.319 	AngleWheelIs0: 	129.301 	PositionError1: 	8.60431 	PositionError0: 	-0.930008 	CurrentMust0: 	-111 	CurrentIs0: 	-109 	CurrentMust1: 	-1118 	CurrentIs1: 	-1104 	
ArmModuleId: 	1 	Time: 	12761137 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	527923175 	time_after_control_loop: 	527953170 	T_diff: 	29995 	AngleAxisMust1: 	145.411 	AngleAxisMust0: 	140.841 	AngleWheelMust1: 	126.7 	AngleWheelMust0: 	164.123 	AngleAxisIs1: 	160.38 	AngleAxisIs0: 	115.56 	AngleWheelIs1: 	191.172 	AngleWheelIs0: 	129.588 	PositionError1: 	-27.0478 	PositionError0: 	-2.88646 	CurrentMust0: 	-201 	CurrentIs0: 	-165 	CurrentMust1: 	1893 	CurrentIs1: 	1907 	
ArmModuleId: 	0 	Time: 	12844082 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	528006092 	time_after_control_loop: 	528033184 	T_diff: 	27092 	AngleAxisMust1: 	143.556 	AngleAxisMust0: 	146.273 	AngleWheelMust1: 	127.44 	AngleWheelMust0: 	159.671 	AngleAxisIs1: 	140.31 	AngleAxisIs0: 	156.87 	AngleWheelIs1: 	151.362 	AngleWheelIs0: 	129.258 	PositionError1: 	8.30963 	PositionError0: 	-1.81594 	CurrentMust0: 	-218 	CurrentIs0: 	-212 	CurrentMust1: 	-1080 	CurrentIs1: 	-1075 	
ArmModuleId: 	1 	Time: 	12897204 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	528059260 	time_after_control_loop: 	528086073 	T_diff: 	26813 	AngleAxisMust1: 	144.768 	AngleAxisMust0: 	140.389 	AngleWheelMust1: 	125.841 	AngleWheelMust0: 	163.696 	AngleAxisIs1: 	159.93 	AngleAxisIs0: 	114.39 	AngleWheelIs1: 	191.281 	AngleWheelIs0: 	128.579 	PositionError1: 	-27.5837 	PositionError0: 	-2.73672 	CurrentMust0: 	-191 	CurrentIs0: 	-195 	CurrentMust1: 	1930 	CurrentIs1: 	1934 	
ArmModuleId: 	0 	Time: 	12977197 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	528139220 	time_after_control_loop: 	528166014 	T_diff: 	26794 	AngleAxisMust1: 	142.987 	AngleAxisMust0: 	145.59 	AngleWheelMust1: 	126.544 	AngleWheelMust0: 	159.429 	AngleAxisIs1: 	140.31 	AngleAxisIs0: 	156.87 	AngleWheelIs1: 	151.362 	AngleWheelIs0: 	129.258 	PositionError1: 	8.06702 	PositionError0: 	-2.71136 	CurrentMust0: 	-325 	CurrentIs0: 	-315 	CurrentMust1: 	-1048 	CurrentIs1: 	-1030 	
ArmModuleId: 	1 	Time: 	13030126 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	528192157 	time_after_control_loop: 	528220390 	T_diff: 	28233 	AngleAxisMust1: 	144.148 	AngleAxisMust0: 	139.953 	AngleWheelMust1: 	125.013 	AngleWheelMust0: 	163.284 	AngleAxisIs1: 	159.66 	AngleAxisIs0: 	114.39 	AngleWheelIs1: 	191.011 	AngleWheelIs0: 	128.309 	PositionError1: 	-27.7253 	PositionError0: 	-3.29501 	CurrentMust0: 	-230 	CurrentIs0: 	-224 	CurrentMust1: 	1940 	CurrentIs1: 	1934 	
ArmModuleId: 	0 	Time: 	13111854 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	528273864 	time_after_control_loop: 	528301096 	T_diff: 	27232 	AngleAxisMust1: 	142.421 	AngleAxisMust0: 	144.911 	AngleWheelMust1: 	125.654 	AngleWheelMust0: 	159.187 	AngleAxisIs1: 	140.4 	AngleAxisIs0: 	156.96 	AngleWheelIs1: 	151.409 	AngleWheelIs0: 	129.391 	PositionError1: 	7.7787 	PositionError0: 	-3.73496 	CurrentMust0: 	-448 	CurrentIs0: 	-441 	CurrentMust1: 	-1011 	CurrentIs1: 	-986 	
ArmModuleId: 	1 	Time: 	13165952 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	528328006 	time_after_control_loop: 	528359018 	T_diff: 	31012 	AngleAxisMust1: 	143.532 	AngleAxisMust0: 	139.519 	AngleWheelMust1: 	124.189 	AngleWheelMust0: 	162.875 	AngleAxisIs1: 	159.93 	AngleAxisIs0: 	114.39 	AngleWheelIs1: 	191.281 	AngleWheelIs0: 	128.579 	PositionError1: 	-28.4046 	PositionError0: 	-4.38887 	CurrentMust0: 	-307 	CurrentIs0: 	-305 	CurrentMust1: 	1988 	CurrentIs1: 	1974 	
ArmModuleId: 	0 	Time: 	13250550 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	528412560 	time_after_control_loop: 	528440995 	T_diff: 	28435 	AngleAxisMust1: 	141.846 	AngleAxisMust0: 	144.221 	AngleWheelMust1: 	124.75 	AngleWheelMust0: 	158.943 	AngleAxisIs1: 	140.22 	AngleAxisIs0: 	156.69 	AngleWheelIs1: 	151.358 	AngleWheelIs0: 	129.082 	PositionError1: 	7.5849 	PositionError0: 	-4.32948 	CurrentMust0: 	-519 	CurrentIs0: 	-507 	CurrentMust1: 	-985 	CurrentIs1: 	-971 	
ArmModuleId: 	1 	Time: 	13304952 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	528466989 	time_after_control_loop: 	528495027 	T_diff: 	28038 	AngleAxisMust1: 	142.906 	AngleAxisMust0: 	139.079 	AngleWheelMust1: 	123.353 	AngleWheelMust0: 	162.46 	AngleAxisIs1: 	159.75 	AngleAxisIs0: 	114.3 	AngleWheelIs1: 	191.144 	AngleWheelIs0: 	128.356 	PositionError1: 	-28.6829 	PositionError0: 	-5.00165 	CurrentMust0: 	-350 	CurrentIs0: 	-349 	CurrentMust1: 	2007 	CurrentIs1: 	2014 	
ArmModuleId: 	0 	Time: 	13396034 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	528558044 	time_after_control_loop: 	528589938 	T_diff: 	31894 	AngleAxisMust1: 	141.273 	AngleAxisMust0: 	143.533 	AngleWheelMust1: 	123.848 	AngleWheelMust0: 	158.698 	AngleAxisIs1: 	140.31 	AngleAxisIs0: 	156.96 	AngleWheelIs1: 	151.319 	AngleWheelIs0: 	129.301 	PositionError1: 	7.37935 	PositionError0: 	-5.45103 	CurrentMust0: 	-654 	CurrentIs0: 	-662 	CurrentMust1: 	-959 	CurrentIs1: 	-986 	
ArmModuleId: 	1 	Time: 	13453858 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	528615895 	time_after_control_loop: 	528642775 	T_diff: 	26880 	AngleAxisMust1: 	142.282 	AngleAxisMust0: 	138.639 	AngleWheelMust1: 	122.518 	AngleWheelMust0: 	162.045 	AngleAxisIs1: 	159.66 	AngleAxisIs0: 	114.39 	AngleWheelIs1: 	191.011 	AngleWheelIs0: 	128.309 	PositionError1: 	-28.9648 	PositionError0: 	-5.78959 	CurrentMust0: 	-405 	CurrentIs0: 	-423 	CurrentMust1: 	2027 	CurrentIs1: 	2027 	
ArmModuleId: 	0 	Time: 	13537840 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	528699854 	time_after_control_loop: 	528731553 	T_diff: 	31699 	AngleAxisMust1: 	140.712 	AngleAxisMust0: 	142.86 	AngleWheelMust1: 	122.965 	AngleWheelMust0: 	158.459 	AngleAxisIs1: 	140.4 	AngleAxisIs0: 	156.87 	AngleWheelIs1: 	151.452 	AngleWheelIs0: 	129.348 	PositionError1: 	7.00725 	PositionError0: 	-6.38045 	CurrentMust0: 	-765 	CurrentIs0: 	-770 	CurrentMust1: 	-910 	CurrentIs1: 	-890 	
ArmModuleId: 	1 	Time: 	13595775 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	528757812 	time_after_control_loop: 	528784663 	T_diff: 	26851 	AngleAxisMust1: 	141.671 	AngleAxisMust0: 	138.21 	AngleWheelMust1: 	121.702 	AngleWheelMust0: 	161.639 	AngleAxisIs1: 	159.75 	AngleAxisIs0: 	114.21 	AngleWheelIs1: 	191.187 	AngleWheelIs0: 	128.313 	PositionError1: 	-29.5463 	PositionError0: 	-6.60982 	CurrentMust0: 	-462 	CurrentIs0: 	-451 	CurrentMust1: 	2068 	CurrentIs1: 	2068 	
ArmModuleId: 	0 	Time: 	13684955 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	528846969 	time_after_control_loop: 	528879583 	T_diff: 	32614 	AngleAxisMust1: 	140.145 	AngleAxisMust0: 	142.179 	AngleWheelMust1: 	122.073 	AngleWheelMust0: 	158.217 	AngleAxisIs1: 	140.31 	AngleAxisIs0: 	156.78 	AngleWheelIs1: 	151.405 	AngleWheelIs0: 	129.215 	PositionError1: 	6.81255 	PositionError0: 	-7.13956 	CurrentMust0: 	-857 	CurrentIs0: 	-844 	CurrentMust1: 	-885 	CurrentIs1: 	-861 	
ArmModuleId: 	1 	Time: 	13747567 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	528909621 	time_after_control_loop: 	528936521 	T_diff: 	26900 	AngleAxisMust1: 	141.053 	AngleAxisMust0: 	137.775 	AngleWheelMust1: 	120.877 	AngleWheelMust0: 	161.229 	AngleAxisIs1: 	159.12 	AngleAxisIs0: 	113.04 	AngleWheelIs1: 	191.116 	AngleWheelIs0: 	127.124 	PositionError1: 	-29.8855 	PositionError0: 	-6.24604 	CurrentMust0: 	-437 	CurrentIs0: 	-536 	CurrentMust1: 	2092 	CurrentIs1: 	2088 	
ArmModuleId: 	0 	Time: 	13832209 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	528994217 	time_after_control_loop: 	529021765 	T_diff: 	27548 	AngleAxisMust1: 	139.589 	AngleAxisMust0: 	141.512 	AngleWheelMust1: 	121.198 	AngleWheelMust0: 	157.98 	AngleAxisIs1: 	140.31 	AngleAxisIs0: 	156.87 	AngleWheelIs1: 	151.362 	AngleWheelIs0: 	129.258 	PositionError1: 	6.61841 	PositionError0: 	-8.05779 	CurrentMust0: 	-967 	CurrentIs0: 	-962 	CurrentMust1: 	-860 	CurrentIs1: 	-861 	
ArmModuleId: 	1 	Time: 	13891308 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	529053346 	time_after_control_loop: 	529080439 	T_diff: 	27093 	AngleAxisMust1: 	140.447 	AngleAxisMust0: 	137.349 	AngleWheelMust1: 	120.067 	AngleWheelMust0: 	160.827 	AngleAxisIs1: 	157.77 	AngleAxisIs0: 	110.34 	AngleWheelIs1: 	191.056 	AngleWheelIs0: 	124.484 	PositionError1: 	-30.2278 	PositionError0: 	-4.41544 	CurrentMust0: 	-308 	CurrentIs0: 	-109 	CurrentMust1: 	2116 	CurrentIs1: 	2114 	
