ArmModuleId: 	0 	Time: 	2761823 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3712736750 	time_after_control_loop: 	3712810126 	T_diff: 	73376 	AngleAxisMust1: 	228.6 	AngleAxisMust0: 	198 	AngleWheelMust1: 	237.201 	AngleWheelMust0: 	219.999 	AngleAxisIs1: 	228.6 	AngleAxisIs0: 	197.91 	AngleWheelIs1: 	220.042 	AngleWheelIs0: 	237.158 	PositionError1: 	-0.0473328 	PositionError0: 	0.0367889 	CurrentMust0: 	32 	CurrentIs0: 	24 	CurrentMust1: 	41 	CurrentIs1: 	41 	
ArmModuleId: 	0 	Time: 	11599348 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3721574282 	time_after_control_loop: 	3721612152 	T_diff: 	37870 	AngleAxisMust1: 	197.28 	AngleAxisMust0: 	186.4 	AngleWheelMust1: 	200.338 	AngleWheelMust0: 	194.222 	AngleAxisIs1: 	199.17 	AngleAxisIs0: 	186.12 	AngleWheelIs1: 	196.246 	AngleWheelIs0: 	202.094 	PositionError1: 	-2.02263 	PositionError0: 	-1.75453 	CurrentMust0: 	30 	CurrentIs0: 	35 	CurrentMust1: 	139 	CurrentIs1: 	137 	
ArmModuleId: 	1 	Time: 	11665062 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3721640030 	time_after_control_loop: 	3721668503 	T_diff: 	28473 	AngleAxisMust1: 	188.608 	AngleAxisMust0: 	198.784 	AngleWheelMust1: 	197.584 	AngleWheelMust0: 	179.632 	AngleAxisIs1: 	188.64 	AngleAxisIs0: 	201.42 	AngleWheelIs1: 	178.405 	AngleWheelIs0: 	198.875 	PositionError1: 	1.22752 	PositionError0: 	-1.29012 	CurrentMust0: 	171 	CurrentIs0: 	171 	CurrentMust1: 	-422 	CurrentIs1: 	-424 	
ArmModuleId: 	0 	Time: 	11745867 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3721720773 	time_after_control_loop: 	3721750950 	T_diff: 	30177 	AngleAxisMust1: 	196.613 	AngleAxisMust0: 	186.153 	AngleWheelMust1: 	199.553 	AngleWheelMust0: 	193.673 	AngleAxisIs1: 	199.17 	AngleAxisIs0: 	185.94 	AngleWheelIs1: 	196.332 	AngleWheelIs0: 	202.008 	PositionError1: 	-2.65744 	PositionError0: 	-2.45335 	CurrentMust0: 	-249 	CurrentIs0: 	-216 	CurrentMust1: 	430 	CurrentIs1: 	441 	
ArmModuleId: 	1 	Time: 	11803045 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3721777973 	time_after_control_loop: 	3721819952 	T_diff: 	41979 	AngleAxisMust1: 	188.276 	AngleAxisMust0: 	198.059 	AngleWheelMust1: 	196.905 	AngleWheelMust0: 	179.647 	AngleAxisIs1: 	188.73 	AngleAxisIs0: 	201.42 	AngleWheelIs1: 	178.495 	AngleWheelIs0: 	198.965 	PositionError1: 	1.15173 	PositionError0: 	-2.05855 	CurrentMust0: 	24 	CurrentIs0: 	23 	CurrentMust1: 	-415 	CurrentIs1: 	-398 	
ArmModuleId: 	0 	Time: 	11905039 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3721879951 	time_after_control_loop: 	3721921820 	T_diff: 	41869 	AngleAxisMust1: 	195.965 	AngleAxisMust0: 	185.913 	AngleWheelMust1: 	198.791 	AngleWheelMust0: 	193.14 	AngleAxisIs1: 	198.27 	AngleAxisIs0: 	186.21 	AngleWheelIs1: 	195.303 	AngleWheelIs0: 	201.237 	PositionError1: 	-2.16187 	PositionError0: 	-2.44527 	CurrentMust0: 	-442 	CurrentIs0: 	-426 	CurrentMust1: 	528 	CurrentIs1: 	493 	
ArmModuleId: 	1 	Time: 	11978910 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3721953876 	time_after_control_loop: 	3721980073 	T_diff: 	26197 	AngleAxisMust1: 	187.953 	AngleAxisMust0: 	197.355 	AngleWheelMust1: 	196.246 	AngleWheelMust0: 	179.66 	AngleAxisIs1: 	188.82 	AngleAxisIs0: 	202.59 	AngleWheelIs1: 	178.026 	AngleWheelIs0: 	199.614 	PositionError1: 	1.63455 	PositionError0: 	-3.3674 	CurrentMust0: 	-249 	CurrentIs0: 	-242 	CurrentMust1: 	-463 	CurrentIs1: 	-465 	
ArmModuleId: 	0 	Time: 	12066301 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3722041213 	time_after_control_loop: 	3722070064 	T_diff: 	28851 	AngleAxisMust1: 	195.269 	AngleAxisMust0: 	185.655 	AngleWheelMust1: 	197.971 	AngleWheelMust0: 	192.567 	AngleAxisIs1: 	195.57 	AngleAxisIs0: 	186.3 	AngleWheelIs1: 	192.56 	AngleWheelIs0: 	198.58 	PositionError1: 	0.00817871 	PositionError0: 	-0.607574 	CurrentMust0: 	-234 	CurrentIs0: 	-86 	CurrentMust1: 	224 	CurrentIs1: 	390 	
ArmModuleId: 	1 	Time: 	12130926 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3722105892 	time_after_control_loop: 	3722135260 	T_diff: 	29368 	AngleAxisMust1: 	187.606 	AngleAxisMust0: 	196.598 	AngleWheelMust1: 	195.537 	AngleWheelMust0: 	179.675 	AngleAxisIs1: 	188.64 	AngleAxisIs0: 	201.33 	AngleWheelIs1: 	178.448 	AngleWheelIs0: 	198.832 	PositionError1: 	1.22731 	PositionError0: 	-3.29347 	CurrentMust0: 	-393 	CurrentIs0: 	-204 	CurrentMust1: 	-422 	CurrentIs1: 	-404 	
ArmModuleId: 	0 	Time: 	12224643 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3722199577 	time_after_control_loop: 	3722233015 	T_diff: 	33438 	AngleAxisMust1: 	194.629 	AngleAxisMust0: 	185.418 	AngleWheelMust1: 	197.218 	AngleWheelMust0: 	192.04 	AngleAxisIs1: 	191.61 	AngleAxisIs0: 	186.3 	AngleWheelIs1: 	188.6 	AngleWheelIs0: 	194.62 	PositionError1: 	3.44107 	PositionError0: 	2.5986 	CurrentMust0: 	421 	CurrentIs0: 	91 	CurrentMust1: 	-530 	CurrentIs1: 	-537 	
ArmModuleId: 	1 	Time: 	12288630 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3722263577 	time_after_control_loop: 	3722304094 	T_diff: 	40517 	AngleAxisMust1: 	187.287 	AngleAxisMust0: 	195.902 	AngleWheelMust1: 	194.886 	AngleWheelMust0: 	179.689 	AngleAxisIs1: 	187.2 	AngleAxisIs0: 	199.08 	AngleWheelIs1: 	178.083 	AngleWheelIs0: 	196.317 	PositionError1: 	1.60583 	PositionError0: 	-1.43016 	CurrentMust0: 	-318 	CurrentIs0: 	-288 	CurrentMust1: 	-460 	CurrentIs1: 	-477 	
ArmModuleId: 	0 	Time: 	12383252 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3722358166 	time_after_control_loop: 	3722383896 	T_diff: 	25730 	AngleAxisMust1: 	193.952 	AngleAxisMust0: 	185.168 	AngleWheelMust1: 	196.422 	AngleWheelMust0: 	191.483 	AngleAxisIs1: 	189 	AngleAxisIs0: 	186.12 	AngleWheelIs1: 	186.076 	AngleWheelIs0: 	191.924 	PositionError1: 	5.40852 	PositionError0: 	4.49876 	CurrentMust0: 	1043 	CurrentIs0: 	1016 	CurrentMust1: 	-1233 	CurrentIs1: 	-1250 	
ArmModuleId: 	1 	Time: 	12445884 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3722420888 	time_after_control_loop: 	3722449463 	T_diff: 	28575 	AngleAxisMust1: 	186.95 	AngleAxisMust0: 	195.167 	AngleWheelMust1: 	194.198 	AngleWheelMust0: 	179.703 	AngleAxisIs1: 	186.3 	AngleAxisIs0: 	196.92 	AngleWheelIs1: 	178.215 	AngleWheelIs0: 	194.385 	PositionError1: 	1.48808 	PositionError0: 	-0.186111 	CurrentMust0: 	-232 	CurrentIs0: 	-156 	CurrentMust1: 	-448 	CurrentIs1: 	-444 	
ArmModuleId: 	0 	Time: 	12536595 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3722511505 	time_after_control_loop: 	3722537743 	T_diff: 	26238 	AngleAxisMust1: 	193.373 	AngleAxisMust0: 	184.953 	AngleWheelMust1: 	195.74 	AngleWheelMust0: 	191.007 	AngleAxisIs1: 	189.27 	AngleAxisIs0: 	186.3 	AngleWheelIs1: 	186.26 	AngleWheelIs0: 	192.28 	PositionError1: 	4.74786 	PositionError0: 	3.46106 	CurrentMust0: 	1122 	CurrentIs0: 	1116 	CurrentMust1: 	-1354 	CurrentIs1: 	-1357 	
ArmModuleId: 	1 	Time: 	12588593 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3722563515 	time_after_control_loop: 	3722589587 	T_diff: 	26072 	AngleAxisMust1: 	186.662 	AngleAxisMust0: 	194.537 	AngleWheelMust1: 	193.608 	AngleWheelMust0: 	179.715 	AngleAxisIs1: 	186.21 	AngleAxisIs0: 	196.02 	AngleWheelIs1: 	178.555 	AngleWheelIs0: 	193.865 	PositionError1: 	1.16034 	PositionError0: 	-0.255356 	CurrentMust0: 	-249 	CurrentIs0: 	-230 	CurrentMust1: 	-416 	CurrentIs1: 	-411 	
ArmModuleId: 	0 	Time: 	12676165 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3722651087 	time_after_control_loop: 	3722677953 	T_diff: 	26866 	AngleAxisMust1: 	192.789 	AngleAxisMust0: 	184.737 	AngleWheelMust1: 	195.052 	AngleWheelMust0: 	190.525 	AngleAxisIs1: 	189.09 	AngleAxisIs0: 	186.21 	AngleWheelIs1: 	186.123 	AngleWheelIs0: 	192.057 	PositionError1: 	4.40376 	PositionError0: 	2.99606 	CurrentMust0: 	1039 	CurrentIs0: 	1057 	CurrentMust1: 	-1292 	CurrentIs1: 	-1305 	
ArmModuleId: 	1 	Time: 	12738774 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3722713713 	time_after_control_loop: 	3722740337 	T_diff: 	26624 	AngleAxisMust1: 	186.371 	AngleAxisMust0: 	193.902 	AngleWheelMust1: 	193.013 	AngleWheelMust0: 	179.728 	AngleAxisIs1: 	186.21 	AngleAxisIs0: 	196.2 	AngleWheelIs1: 	178.469 	AngleWheelIs0: 	193.951 	PositionError1: 	1.25879 	PositionError0: 	-0.936371 	CurrentMust0: 	-344 	CurrentIs0: 	-340 	CurrentMust1: 	-425 	CurrentIs1: 	-424 	
ArmModuleId: 	0 	Time: 	12822680 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3722797594 	time_after_control_loop: 	3722834167 	T_diff: 	36573 	AngleAxisMust1: 	192.213 	AngleAxisMust0: 	184.523 	AngleWheelMust1: 	194.374 	AngleWheelMust0: 	190.052 	AngleAxisIs1: 	189.18 	AngleAxisIs0: 	186.21 	AngleWheelIs1: 	186.213 	AngleWheelIs0: 	192.147 	PositionError1: 	3.83981 	PositionError0: 	2.22838 	CurrentMust0: 	901 	CurrentIs0: 	880 	CurrentMust1: 	-1191 	CurrentIs1: 	-1187 	
ArmModuleId: 	1 	Time: 	12884910 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3722859840 	time_after_control_loop: 	3722886485 	T_diff: 	26645 	AngleAxisMust1: 	186.084 	AngleAxisMust0: 	193.276 	AngleWheelMust1: 	192.428 	AngleWheelMust0: 	179.74 	AngleAxisIs1: 	186.21 	AngleAxisIs0: 	196.2 	AngleWheelIs1: 	178.469 	AngleWheelIs0: 	193.951 	PositionError1: 	1.27104 	PositionError0: 	-1.52216 	CurrentMust0: 	147 	CurrentIs0: 	139 	CurrentMust1: 	-427 	CurrentIs1: 	-424 	
ArmModuleId: 	0 	Time: 	12972829 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3722947742 	time_after_control_loop: 	3722978396 	T_diff: 	30654 	AngleAxisMust1: 	191.644 	AngleAxisMust0: 	184.313 	AngleWheelMust1: 	193.705 	AngleWheelMust0: 	189.584 	AngleAxisIs1: 	189.09 	AngleAxisIs0: 	186.3 	AngleWheelIs1: 	186.08 	AngleWheelIs0: 	192.1 	PositionError1: 	3.505 	PositionError0: 	1.60628 	CurrentMust0: 	789 	CurrentIs0: 	762 	CurrentMust1: 	-1130 	CurrentIs1: 	-1143 	
ArmModuleId: 	1 	Time: 	13033258 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3723008198 	time_after_control_loop: 	3723036609 	T_diff: 	28411 	AngleAxisMust1: 	185.801 	AngleAxisMust0: 	192.658 	AngleWheelMust1: 	191.849 	AngleWheelMust0: 	179.752 	AngleAxisIs1: 	186.21 	AngleAxisIs0: 	196.47 	AngleWheelIs1: 	178.34 	AngleWheelIs0: 	194.08 	PositionError1: 	1.41214 	PositionError0: 	-2.22966 	CurrentMust0: 	-6 	CurrentIs0: 	1 	CurrentMust1: 	-441 	CurrentIs1: 	-431 	
ArmModuleId: 	0 	Time: 	13118237 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3723093163 	time_after_control_loop: 	3723126458 	T_diff: 	33295 	AngleAxisMust1: 	191.085 	AngleAxisMust0: 	184.106 	AngleWheelMust1: 	193.047 	AngleWheelMust0: 	189.123 	AngleAxisIs1: 	189.09 	AngleAxisIs0: 	186.21 	AngleWheelIs1: 	186.123 	AngleWheelIs0: 	192.057 	PositionError1: 	3.00174 	PositionError0: 	0.991058 	CurrentMust0: 	678 	CurrentIs0: 	688 	CurrentMust1: 	-1040 	CurrentIs1: 	-1017 	
ArmModuleId: 	1 	Time: 	13180892 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3723155868 	time_after_control_loop: 	3723189397 	T_diff: 	33529 	AngleAxisMust1: 	185.522 	AngleAxisMust0: 	192.05 	AngleWheelMust1: 	191.28 	AngleWheelMust0: 	179.764 	AngleAxisIs1: 	186.12 	AngleAxisIs0: 	196.92 	AngleWheelIs1: 	178.035 	AngleWheelIs0: 	194.205 	PositionError1: 	1.72908 	PositionError0: 	-2.92375 	CurrentMust0: 	-190 	CurrentIs0: 	-190 	CurrentMust1: 	-472 	CurrentIs1: 	-451 	
ArmModuleId: 	0 	Time: 	13281253 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3723256180 	time_after_control_loop: 	3723289153 	T_diff: 	32973 	AngleAxisMust1: 	190.515 	AngleAxisMust0: 	183.895 	AngleWheelMust1: 	192.376 	AngleWheelMust0: 	188.655 	AngleAxisIs1: 	189.18 	AngleAxisIs0: 	186.12 	AngleWheelIs1: 	186.256 	AngleWheelIs0: 	192.104 	PositionError1: 	2.39972 	PositionError0: 	0.273376 	CurrentMust0: 	549 	CurrentIs0: 	556 	CurrentMust1: 	-931 	CurrentIs1: 	-929 	
ArmModuleId: 	1 	Time: 	13353004 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3723327925 	time_after_control_loop: 	3723354966 	T_diff: 	27041 	AngleAxisMust1: 	185.238 	AngleAxisMust0: 	191.431 	AngleWheelMust1: 	190.7 	AngleWheelMust0: 	179.776 	AngleAxisIs1: 	186.12 	AngleAxisIs0: 	196.29 	AngleWheelIs1: 	178.336 	AngleWheelIs0: 	193.904 	PositionError1: 	1.44017 	PositionError0: 	-3.20264 	CurrentMust0: 	-376 	CurrentIs0: 	-369 	CurrentMust1: 	-444 	CurrentIs1: 	-465 	
ArmModuleId: 	0 	Time: 	13437588 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3723412498 	time_after_control_loop: 	3723439775 	T_diff: 	27277 	AngleAxisMust1: 	189.929 	AngleAxisMust0: 	183.677 	AngleWheelMust1: 	191.686 	AngleWheelMust0: 	188.172 	AngleAxisIs1: 	189.18 	AngleAxisIs0: 	186.12 	AngleWheelIs1: 	186.256 	AngleWheelIs0: 	192.104 	PositionError1: 	1.91695 	PositionError0: 	-0.417007 	CurrentMust0: 	419 	CurrentIs0: 	415 	CurrentMust1: 	-844 	CurrentIs1: 	-825 	
ArmModuleId: 	1 	Time: 	13490334 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3723465254 	time_after_control_loop: 	3723491087 	T_diff: 	25833 	AngleAxisMust1: 	184.946 	AngleAxisMust0: 	190.793 	AngleWheelMust1: 	190.103 	AngleWheelMust0: 	179.789 	AngleAxisIs1: 	185.58 	AngleAxisIs0: 	195.3 	AngleWheelIs1: 	178.269 	AngleWheelIs0: 	192.891 	PositionError1: 	1.51959 	PositionError0: 	-2.78627 	CurrentMust0: 	-457 	CurrentIs0: 	-428 	CurrentMust1: 	-451 	CurrentIs1: 	-457 	
ArmModuleId: 	0 	Time: 	13580599 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3723555513 	time_after_control_loop: 	3723581475 	T_diff: 	25962 	AngleAxisMust1: 	189.416 	AngleAxisMust0: 	183.488 	AngleWheelMust1: 	191.083 	AngleWheelMust0: 	187.75 	AngleAxisIs1: 	189.18 	AngleAxisIs0: 	186.12 	AngleWheelIs1: 	186.256 	AngleWheelIs0: 	192.104 	PositionError1: 	1.49509 	PositionError0: 	-1.02028 	CurrentMust0: 	259 	CurrentIs0: 	224 	CurrentMust1: 	-769 	CurrentIs1: 	-774 	
ArmModuleId: 	1 	Time: 	13636532 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3723611460 	time_after_control_loop: 	3723639973 	T_diff: 	28513 	AngleAxisMust1: 	184.691 	AngleAxisMust0: 	190.236 	AngleWheelMust1: 	189.582 	AngleWheelMust0: 	179.8 	AngleAxisIs1: 	184.23 	AngleAxisIs0: 	192.24 	AngleWheelIs1: 	178.381 	AngleWheelIs0: 	190.079 	PositionError1: 	1.41833 	PositionError0: 	-0.495834 	CurrentMust0: 	-300 	CurrentIs0: 	-340 	CurrentMust1: 	-441 	CurrentIs1: 	-444 	
ArmModuleId: 	0 	Time: 	13737637 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3723712561 	time_after_control_loop: 	3723746608 	T_diff: 	34047 	AngleAxisMust1: 	188.927 	AngleAxisMust0: 	183.306 	AngleWheelMust1: 	190.507 	AngleWheelMust0: 	187.347 	AngleAxisIs1: 	189.18 	AngleAxisIs0: 	186.21 	AngleWheelIs1: 	186.213 	AngleWheelIs0: 	192.147 	PositionError1: 	1.13504 	PositionError0: 	-1.63969 	CurrentMust0: 	43 	CurrentIs0: 	50 	CurrentMust1: 	-704 	CurrentIs1: 	-737 	
ArmModuleId: 	1 	Time: 	13803210 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3723778189 	time_after_control_loop: 	3723809343 	T_diff: 	31154 	AngleAxisMust1: 	184.447 	AngleAxisMust0: 	189.704 	AngleWheelMust1: 	189.084 	AngleWheelMust0: 	179.81 	AngleAxisIs1: 	183.24 	AngleAxisIs0: 	189.99 	AngleWheelIs1: 	178.466 	AngleWheelIs0: 	188.014 	PositionError1: 	1.34361 	PositionError0: 	1.07094 	CurrentMust0: 	-129 	CurrentIs0: 	-123 	CurrentMust1: 	-434 	CurrentIs1: 	-431 	
ArmModuleId: 	0 	Time: 	13892260 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3723867192 	time_after_control_loop: 	3723893938 	T_diff: 	26746 	AngleAxisMust1: 	188.377 	AngleAxisMust0: 	183.103 	AngleWheelMust1: 	189.859 	AngleWheelMust0: 	186.894 	AngleAxisIs1: 	189.09 	AngleAxisIs0: 	186.12 	AngleWheelIs1: 	186.166 	AngleWheelIs0: 	192.014 	PositionError1: 	0.729614 	PositionError0: 	-2.15372 	CurrentMust0: 	-195 	CurrentIs0: 	-201 	CurrentMust1: 	-631 	CurrentIs1: 	-633 	
ArmModuleId: 	1 	Time: 	13952154 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3723927101 	time_after_control_loop: 	3723957054 	T_diff: 	29953 	AngleAxisMust1: 	184.173 	AngleAxisMust0: 	189.106 	AngleWheelMust1: 	188.524 	AngleWheelMust0: 	179.822 	AngleAxisIs1: 	183.33 	AngleAxisIs0: 	190.08 	AngleWheelIs1: 	178.513 	AngleWheelIs0: 	188.147 	PositionError1: 	1.30832 	PositionError0: 	0.378601 	CurrentMust0: 	-166 	CurrentIs0: 	-163 	CurrentMust1: 	-430 	CurrentIs1: 	-438 	
ArmModuleId: 	0 	Time: 	14038594 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3724013502 	time_after_control_loop: 	3724039351 	T_diff: 	25849 	AngleAxisMust1: 	187.894 	AngleAxisMust0: 	182.924 	AngleWheelMust1: 	189.291 	AngleWheelMust0: 	186.497 	AngleAxisIs1: 	189.18 	AngleAxisIs0: 	186.12 	AngleWheelIs1: 	186.256 	AngleWheelIs0: 	192.104 	PositionError1: 	0.242203 	PositionError0: 	-2.81198 	CurrentMust0: 	-495 	CurrentIs0: 	-537 	CurrentMust1: 	-543 	CurrentIs1: 	-552 	
ArmModuleId: 	1 	Time: 	14089704 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3724064629 	time_after_control_loop: 	3724090125 	T_diff: 	25496 	AngleAxisMust1: 	183.932 	AngleAxisMust0: 	188.581 	AngleWheelMust1: 	188.033 	AngleWheelMust0: 	179.832 	AngleAxisIs1: 	183.24 	AngleAxisIs0: 	190.17 	AngleWheelIs1: 	178.38 	AngleWheelIs0: 	188.1 	PositionError1: 	1.45161 	PositionError0: 	-0.0656738 	CurrentMust0: 	-204 	CurrentIs0: 	-200 	CurrentMust1: 	-445 	CurrentIs1: 	-444 	
ArmModuleId: 	0 	Time: 	14176593 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3724151505 	time_after_control_loop: 	3724177622 	T_diff: 	26117 	AngleAxisMust1: 	187.452 	AngleAxisMust0: 	182.76 	AngleWheelMust1: 	188.771 	AngleWheelMust0: 	186.133 	AngleAxisIs1: 	189.18 	AngleAxisIs0: 	186.12 	AngleWheelIs1: 	186.256 	AngleWheelIs0: 	192.104 	PositionError1: 	-0.12175 	PositionError0: 	-3.33247 	CurrentMust0: 	-801 	CurrentIs0: 	-816 	CurrentMust1: 	-478 	CurrentIs1: 	-493 	
ArmModuleId: 	1 	Time: 	14232616 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3724207548 	time_after_control_loop: 	3724239276 	T_diff: 	31728 	AngleAxisMust1: 	183.712 	AngleAxisMust0: 	188.101 	AngleWheelMust1: 	187.583 	AngleWheelMust0: 	179.841 	AngleAxisIs1: 	183.33 	AngleAxisIs0: 	190.08 	AngleWheelIs1: 	178.513 	AngleWheelIs0: 	188.147 	PositionError1: 	1.32802 	PositionError0: 	-0.562775 	CurrentMust0: 	-267 	CurrentIs0: 	-266 	CurrentMust1: 	-432 	CurrentIs1: 	-431 	
ArmModuleId: 	0 	Time: 	14317951 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3724292863 	time_after_control_loop: 	3724324690 	T_diff: 	31827 	AngleAxisMust1: 	187.014 	AngleAxisMust0: 	182.598 	AngleWheelMust1: 	188.255 	AngleWheelMust0: 	185.772 	AngleAxisIs1: 	189.09 	AngleAxisIs0: 	186.21 	AngleWheelIs1: 	186.123 	AngleWheelIs0: 	192.057 	PositionError1: 	-0.349518 	PositionError0: 	-3.80142 	CurrentMust0: 	-1138 	CurrentIs0: 	-1109 	CurrentMust1: 	-420 	CurrentIs1: 	-427 	
ArmModuleId: 	1 	Time: 	14375512 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3724350441 	time_after_control_loop: 	3724377838 	T_diff: 	27397 	AngleAxisMust1: 	183.494 	AngleAxisMust0: 	187.624 	AngleWheelMust1: 	187.137 	AngleWheelMust0: 	179.851 	AngleAxisIs1: 	183.33 	AngleAxisIs0: 	190.08 	AngleWheelIs1: 	178.513 	AngleWheelIs0: 	188.147 	PositionError1: 	1.33733 	PositionError0: 	-1.0088 	CurrentMust0: 	-345 	CurrentIs0: 	-355 	CurrentMust1: 	-433 	CurrentIs1: 	-457 	
ArmModuleId: 	0 	Time: 	14457919 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3724432840 	time_after_control_loop: 	3724460332 	T_diff: 	27492 	AngleAxisMust1: 	186.605 	AngleAxisMust0: 	182.446 	AngleWheelMust1: 	187.774 	AngleWheelMust0: 	185.436 	AngleAxisIs1: 	189.09 	AngleAxisIs0: 	185.94 	AngleWheelIs1: 	186.252 	AngleWheelIs0: 	191.928 	PositionError1: 	-0.814743 	PositionError0: 	-4.1532 	CurrentMust0: 	-247 	CurrentIs0: 	-364 	CurrentMust1: 	-295 	CurrentIs1: 	-331 	
ArmModuleId: 	1 	Time: 	14510523 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3724485460 	time_after_control_loop: 	3724514642 	T_diff: 	29182 	AngleAxisMust1: 	183.29 	AngleAxisMust0: 	187.18 	AngleWheelMust1: 	186.721 	AngleWheelMust0: 	179.859 	AngleAxisIs1: 	183.24 	AngleAxisIs0: 	189.99 	AngleWheelIs1: 	178.466 	AngleWheelIs0: 	188.014 	PositionError1: 	1.39301 	PositionError0: 	-1.29141 	CurrentMust0: 	-420 	CurrentIs0: 	-421 	CurrentMust1: 	-439 	CurrentIs1: 	-457 	
